X,Y,fid,P20_001,P20_002,P20_003,P20_004,P20_005,P20_006,P20_007,P20_008,P20_009,P20_010,P20_011,P20_012,レベル,備考,緯度,経度,NO
133.470261858,34.6254515217,"966","33207",青野幼稚園,岡山県井原市青野町2569,避難場所,"200","-1","0","0","0","0","0","1","1",,34.6254515217,133.470261858,"967"
133.410816375,34.6515508015,"967","33207",川相コミュニティハウス,岡山県井原市芳井町川相1391,避難場所,"200","-1","0","0","0","0","0","1","1",,34.6515508015,133.410816375,"968"
133.409493,34.651188,"968","33207",川相小学校,岡山県井原市芳井町川相1461,避難場所,"700","-1","0","0","0","0","0","1","1",,34.651188,133.409493,"969"
133.4693469,34.59702315,"969","33207",倉掛公園,岡山県井原市井原町,避難場所,"350","-1","0","0","0","0","0","1","1",,34.59702315,133.4693469,"970"
133.454575651,34.5760835108,"970","33207",相原公園,岡山県井原市大江町,避難場所,"1600","-1","0","0","0","0","0","1","4",,34.5760835108,133.454575651,"971"
133.367538,34.7346809991,"971","33207",村入コミュニティハウス,岡山県井原市芳井町東三原3298-5,避難場所,"140","-1","0","0","0","0","0","1","1",,34.7346809991,133.367538,"972"
133.46519129,34.5960009,"972","33207",袋田公園,岡山県井原市井原町,避難場所,"350","-1","0","0","0","0","0","1","1",,34.5960009,133.46519129,"973"
133.443728383,34.5866477563,"973","33207",大曲公園,岡山県井原市下出部町,避難場所,"450","-1","0","0","0","0","0","1","4",http://www.mapion.co.jp/m/34.58344739_133.44597435_8/v=m2:%E5%A4%A7%E6%9B%B2%E5%85%AC%E5%9C%92/,34.5866477563,133.443728383,"974"
133.441356,34.572969,"974","33207",大江公民館,岡山県井原市大江町2965-3,避難場所,"50","-1","0","0","0","0","0","1","1",,34.572969,133.441356,"975"
133.441856,34.570794,"975","33207",大江小学校,岡山県井原市大江町2886,避難場所,"3600","-1","0","0","0","0","0","1","1",,34.570794,133.441856,"976"
133.441967,34.572071,"976","33207",大江幼稚園,岡山県井原市大江町2953,避難場所,"500","-1","0","0","0","0","0","1","1",,34.572071,133.441967,"977"
133.552616508,34.6755330103,"977","33207",大倉公民館,岡山県井原市美星町大倉1509-2,避難場所,"30","-1","0","0","0","0","0","1","3",,34.6755330103,133.552616508,"978"
133.52000142,34.6934005036,"978","33207",鷹山公民館,岡山県井原市美星町明治1527-2,避難場所,"130","-1","0","0","0","0","0","1","3",,34.6934005036,133.52000142,"979"
133.467909,34.596119,"979","33207",地場産業振興センター,岡山県井原市七日市町10,避難場所,"400","-1","0","0","0","0","0","1","3",,34.596119,133.467909,"980"
133.430266971,34.671052801,"980","33207",池井コミュニティハウス,岡山県井原市芳井町池谷1549-1,避難場所,"200","-1","0","0","0","0","0","1","4",,34.671052801,133.430266971,"981"
133.42474337,34.57672128,"981","33207",定信公園,岡山県井原市高屋町,避難場所,"650","-1","0","0","0","0","0","1","1",,34.57672128,133.42474337,"982"
133.463840693,34.5986023765,"982","33207",田中苑,岡山県井原市井原町,避難場所,"350","-1","0","0","0","0","0","1","3",http://ekoen.jp/okayama/ibara/8597/,34.5986023765,133.463840693,"983"
133.44232285,34.59011274,"983","33207",田渕公園,岡山県井原市笹賀町,避難場所,"650","-1","0","0","0","0","0","1","1",,34.59011274,133.44232285,"984"
133.427949,34.633904,"984","33207",東吉井コミュニティハウス,岡山県井原市芳井町吉井688,避難場所,"140","-1","0","0","0","0","0","1","1",,34.633904,133.427949,"985"
133.551286,34.658565,"985","33207",東水砂公民館,岡山県井原市美星町東水砂819-2,避難場所,"120","-1","0","0","0","0","0","1","1",,34.658565,133.551286,"986"
133.511737652,34.6614315368,"986","33207",東星田公民館,岡山県井原市美星町星田2997-2,避難場所,"240","-1","0","0","0","0","0","1","1",,34.6614315368,133.511737652,"987"
133.43801613,34.57984936,"987","33207",馬引公園,岡山県井原市下出部町,避難場所,"1900","-1","0","0","0","0","0","1","1",,34.57984936,133.43801613,"988"
133.44446362,34.59174834,"988","33207",白海公園,岡山県井原市笹賀町,避難場所,"100","-1","0","0","0","0","0","1","1",,34.59174834,133.44446362,"989"
133.493248,34.682362,"989","33207",八日市公会堂,岡山県井原市美星町黒忠3049-1,避難場所,"50","-1","0","0","0","0","0","1","3",,34.682362,133.493248,"990"
133.525887517,34.6766612835,"990","33207",美星運動場,岡山県井原市美星町明治330-2,避難場所,"2000","-1","0","0","0","0","0","1","3",http://www.city.ibara.okayama.jp/cms-sypher/www/section/detail.jsp?id=524,34.6766612835,133.525887517,"991"
133.52689,34.675666,"991","33207",美星海洋センター,岡山県井原市美星町星田2-14,避難場所,"200","-1","0","0","0","0","0","1","1",,34.675666,133.52689,"992"
133.542041,34.683135,"992","33207",美星公民館,岡山県井原市美星町三山1043-1,避難場所,"650","-1","0","0","0","0","0","1","1",,34.683135,133.542041,"993"
133.532822,34.671413,"993","33207",美星小学校,岡山県井原市美星町西水砂20,避難場所,"1500","-1","0","0","0","0","0","1","1",,34.671413,133.532822,"994"
133.52872,34.676187,"994","33207",美星中学校,岡山県井原市美星町星田1,避難場所,"1500","-1","0","0","0","0","0","1","1",,34.676187,133.52872,"995"
133.533505971,34.6728341323,"995","33207",美星農村環境改善センター,岡山県井原市美星町西水砂2474-1,避難場所,"100","-1","0","0","0","0","0","1","3",,34.6728341323,133.533505971,"996"
133.533872,34.674282,"996","33207",美星幼稚園,岡山県井原市美星町大倉2456-5,避難場所,"950","-1","0","0","0","0","0","1","1",,34.674282,133.533872,"997"
133.478276,34.625049,"997","33207",葡萄浪漫館,岡山県井原市青野町3535-3,避難場所,"2500","-1","0","0","0","0","0","1","3",,34.625049,133.478276,"998"
133.497046185,34.5894575117,"998","33207",平木公園,岡山県井原市木之子町,避難場所,"450","-1","0","0","0","0","0","1","4",http://r500m.com/spot/133060845471323379112/,34.5894575117,133.497046185,"999"
133.441743,34.660091,"999","33207",片塚コミュニティハウス,岡山県井原市芳井町片塚1838-1,避難場所,"190","-1","0","0","0","0","0","1","1",,34.660091,133.441743,"1000"
133.466866014,34.5923439033,"1000","33207",保健センター,岡山県井原市上出部町658-2,避難場所,"1100","-1","0","0","0","0","0","1","3",,34.5923439033,133.466866014,"1001"
133.423648219,34.6287602879,"1001","33207",芳井運動場,岡山県井原市芳井町吉井1851-1,避難場所,"6000","-1","0","0","0","0","0","1","3",http://www.city.ibara.okayama.jp/cms-sypher/www/section/detail.jsp?id=522,34.6287602879,133.423648219,"1002"
133.432832725,34.6291219878,"1002","33207",芳井公民館,岡山県井原市芳井町吉井4103-1,避難場所,"450","-1","0","0","0","0","0","1","4",,34.6291219878,133.432832725,"1003"
133.407272,34.686091,"1003","33207",芳井公民館共和分館,岡山県井原市芳井町下鴫2546,避難場所,"120","-1","0","0","0","0","0","1","1",,34.686091,133.407272,"1004"
133.392816,34.71737,"1004","33207",芳井公民館三原分館,岡山県井原市芳井町西三原1299-1,避難場所,"1070","-1","0","0","0","0","0","1","1",,34.71737,133.392816,"1005"
133.455096,34.671188,"1005","33207",芳井公民館明治分館,岡山県井原市芳井町種603-3,避難場所,"270","-1","0","0","0","0","0","1","1",,34.671188,133.455096,"1006"
133.432831,34.628232,"1006","33207",芳井小学校,岡山県井原市芳井町吉井4114-1,避難場所,"1500","-1","0","0","0","0","0","1","1",,34.628232,133.432831,"1007"
133.432824,34.625974,"1007","33207",芳井生涯学習センター,岡山県井原市芳井町吉井4058-1,避難場所,"900","-1","0","0","0","0","0","1","1",,34.625974,133.432824,"1008"
133.425873,34.630118,"1008","33207",芳井体育館,岡山県井原市芳井町吉井1675,避難場所,"200","-1","0","0","0","0","0","1","1",,34.630118,133.425873,"1009"
133.432879,34.627103,"1009","33207",芳井中学校,岡山県井原市芳井町吉井4052,避難場所,"1500","-1","0","0","0","0","0","1","1",,34.627103,133.432879,"1010"
133.432687,34.628926,"1010","33207",芳井幼稚園,岡山県井原市芳井町吉井4103-1,避難場所,"300","-1","0","0","0","0","0","1","1",,34.628926,133.432687,"1011"
133.43557314,34.58109651,"1011","33207",坊地公園,岡山県井原市高屋町,避難場所,"450","-1","0","0","0","0","0","1","1",,34.58109651,133.43557314,"1012"
133.496077,34.67336,"1012","33207",北星田公民館,岡山県井原市美星町星田4978-5,避難場所,"30","-1","0","0","0","0","0","1","1",,34.67336,133.496077,"1013"
133.499320919,34.6748276512,"1013","33207",北星田農村公園,岡山県井原市美星町星田,避難場所,"90","-1","0","0","0","0","0","1","3",,34.6748276512,133.499320919,"1014"
133.506927762,34.6876719528,"1014","33207",本村城平公民館,岡山県井原市美星町黒忠862,避難場所,"30","-1","0","0","0","0","0","1","3",,34.6876719528,133.506927762,"1015"
133.468889691,34.6672791048,"1015","33207",明治ごんぼう村ふれあい広場,岡山県井原市芳井町花滝3712-3,避難場所,"7000","-1","0","0","0","0","0","1","3",http://www.ibarakankou.jp/data/DJ025/DJ025.html,34.6672791048,133.468889691,"1016"
133.456656,34.671716,"1016","33207",明治小学校,岡山県井原市芳井町種522,避難場所,"900","-1","0","0","0","0","0","1","1",,34.671716,133.456656,"1017"
133.455946259,34.6713684893,"1017","33207",明治幼稚園,岡山県井原市芳井町種600,避難場所,"250","-1","0","0","0","0","0","1","4",,34.6713684893,133.455946259,"1018"
133.495895,34.58985,"1018","33207",木之子公民館,岡山県井原市木之子町618,避難場所,"150","-1","0","0","0","0","0","1","1",,34.58985,133.495895,"1019"
133.500489,34.590819,"1019","33207",木之子小学校,岡山県井原市木之子町2946,避難場所,"2350","-1","0","0","0","0","0","1","1",,34.590819,133.500489,"1020"
133.500989,34.589931,"1020","33207",木之子中学校,岡山県井原市木之子町2957,避難場所,"4400","-1","0","0","0","0","0","1","1",,34.589931,133.500989,"1021"
133.498461,34.587792,"1021","33207",木之子幼稚園,岡山県井原市木之子町3047-1,避難場所,"550","-1","0","0","0","0","0","1","1",,34.587792,133.498461,"1022"
133.500999,34.642775,"1022","33207",野上公民館,岡山県井原市野上町3107-2,避難場所,"100","-1","0","0","0","0","0","1","1",,34.642775,133.500999,"1023"
133.500071,34.641897,"1023","33207",野上小学校,岡山県井原市野上町3221-1,避難場所,"2200","-1","0","0","0","0","0","1","1",,34.641897,133.500071,"1024"
133.499682,34.641841,"1024","33207",野上幼稚園,岡山県井原市野上町3218,避難場所,"80","-1","0","0","0","0","0","1","1",,34.641841,133.499682,"1025"
133.436568,34.625943,"1025","33207",与井コミュニティハウス,岡山県井原市芳井町与井132,避難場所,"90","-1","0","0","0","0","0","1","1",,34.625943,133.436568,"1026"
133.493047964,34.5759114349,"1026","33207",淀農村公園,岡山県井原市門田町,避難場所,"500","-1","0","0","0","0","0","1","3",,34.5759114349,133.493047964,"1027"
133.483073,34.60284997,"1027","33207",立戸公園,岡山県井原市西江原町,避難場所,"2700","-1","0","0","0","0","0","1","1",,34.60284997,133.483073,"1028"
133.53336,34.673508,"1028","33207",老人憩の家,岡山県井原市美星町西水砂2474-1,避難場所,"40","-1","0","0","0","0","0","1","1",,34.673508,133.53336,"1029"
133.536667,34.709426,"1029","33207",六部落公民館,岡山県井原市美星町明治3172-8,避難場所,"80","-1","0","0","0","0","0","1","1",,34.709426,133.536667,"1030"
133.434238,34.619966,"1030","33207",簗瀬コミュニティハウス,岡山県井原市芳井町簗瀬389-2,避難場所,"140","-1","0","0","0","0","0","1","1",,34.619966,133.434238,"1031"
133.741078971,34.6691002004,"1031","33208",サンワーク総社,岡山県総社市真壁661-1,避難予定場所,"141","-1","0","0","0","0","0","1","3",,34.6691002004,133.741078971,"1032"
133.747648,34.664422,"1032","33208",スポーツセンター,岡山県総社市三輪1300番地,避難予定場所,"965","-1","0","0","0","0","0","1","1",,34.664422,133.747648,"1033"
133.729241,34.664686,"1033","33208",やすらぎの家,岡山県総社市中原574番地1,避難予定場所,"30","-1","0","0","0","0","0","1","3",,34.664686,133.729241,"1034"
133.784958,34.705196,"1034","33208",阿曽小学校屋内,岡山県総社市西阿曽207-1,避難予定場所,"680","-1","0","0","0","0","0","1","1",,34.705196,133.784958,"1035"
133.785319,34.704029,"1035","33208",阿曽幼稚園,岡山県総社市西阿曽141,避難予定場所,"45","-1","0","0","0","0","0","1","1",,34.704029,133.785319,"1036"
133.634607906,34.7295348587,"1036","33208",維新小学校屋内,岡山県総社市原2229-1,避難予定場所,"540","-1","0","0","0","0","0","1","4",,34.7295348587,133.634607906,"1037"
133.634334,34.728721,"1037","33208",維新幼稚園,岡山県総社市原2257-1,避難予定場所,"20","-1","0","0","0","0","0","1","1",,34.728721,133.634334,"1038"
133.735076,34.683809,"1038","33208",井尻野幼稚園,岡山県総社市井尻野1778-2,避難予定場所,"40","-1","0","0","0","0","0","1","1",,34.683809,133.735076,"1039"
133.756769,34.676837,"1039","33208",岡山県立総社高等学校屋内,岡山県総社市総社3-9-1,避難予定場所,"1456","-1","0","0","0","0","0","1","1",,34.676837,133.756769,"1040"
133.740743,34.662783,"1040","33208",岡山県立総社南高等学校屋内,岡山県総社市三輪626-1,避難予定場所,"1260","-1","0","0","0","0","0","1","1",,34.662783,133.740743,"1041"
133.78082,34.692613,"1041","33208",岡山県立大学,岡山県総社市窪木111,避難予定場所,"825","-1","0","0","0","0","0","1","1",,34.692613,133.78082,"1042"
133.737216638,34.6628978454,"1042","33208",下水処理場,岡山県総社市三輪820番地,避難予定場所,"90","-1","0","0","0","0","0","1","3",,34.6628978454,133.737216638,"1043"
133.664458957,34.7164811793,"1043","33208",下倉生活改善センター（昭和公民館下倉分館）,岡山県総社市下倉1338番地3,避難予定場所,"20","-1","0","0","0","0","0","1","4",,34.7164811793,133.664458957,"1044"
133.688370321,34.6760756592,"1044","33208",久代幼稚園,岡山県総社市久代4584,避難予定場所,"55","-1","0","0","0","0","0","1","4",,34.6760756592,133.688370321,"1045"
133.777906,34.6788079991,"1045","33208",三須幼稚園,岡山県総社市上林303-1,避難予定場所,"45","-1","0","0","0","0","0","1","1",,34.6788079991,133.777906,"1046"
133.770416,34.660053,"1046","33208",山手公民館,岡山県総社市岡谷151番地1,避難予定場所,"90","-1","0","0","0","0","0","1","1",,34.660053,133.770416,"1047"
133.772048,34.654645,"1047","33208",山手公民館岡谷分館,岡山県総社市岡谷718番地4,避難予定場所,"60","-1","0","0","0","0","0","1","1",,34.654645,133.772048,"1048"
133.770936,34.656728,"1048","33208",山手小学校屋内,岡山県総社市岡谷607-2,避難予定場所,"1365","-1","0","0","0","0","0","1","1",,34.656728,133.770936,"1049"
133.769964,34.6561169991,"1049","33208",山手幼稚園,岡山県総社市岡谷627,避難予定場所,"30","-1","0","0","0","0","0","1","1",,34.6561169991,133.769964,"1050"
133.661612273,34.6742778518,"1050","33208",山田幼稚園,岡山県総社市山田205-1,避難予定場所,"25","-1","0","0","0","0","0","1","4",,34.6742778518,133.661612273,"1051"
133.635351,34.728369,"1051","33208",昭和公民館水内分館,岡山県総社市原2167番地1,避難予定場所,"20","-1","0","0","0","0","0","1","1",,34.728369,133.635351,"1052"
